,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote,Population,Mandate-4-2020,Mandate-5-2020,Mandate-6-2020,Mandate-7-2020
2270,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Male,25-34 years,0.0,128.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754731.0,0,0,0,1
2271,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Male,35-44 years,0.0,117.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754731.0,0,0,0,1
2272,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Male,45-54 years,10.0,249.0,13.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754731.0,0,0,0,1
2273,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Male,55-64 years,22.0,475.0,32.0,0.0,0.0,45.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754731.0,0,0,0,1
2274,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Male,65-74 years,65.0,708.0,76.0,28.0,0.0,113.0,,6754731.0,0,0,0,1
2275,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Male,75-84 years,60.0,678.0,78.0,25.0,0.0,113.0,,6754731.0,0,0,0,1
2276,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Male,85 years and over,58.0,629.0,53.0,24.0,0.0,87.0,,6754731.0,0,0,0,1
2277,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Female,Under 1 year,0.0,15.0,0.0,0.0,0.0,0.0,,6754731.0,0,0,0,1
2278,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754731.0,0,0,0,1
2279,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754731.0,0,0,0,1
2280,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Female,15-24 years,0.0,22.0,0.0,0.0,0.0,0.0,,6754731.0,0,0,0,1
2281,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Female,25-34 years,0.0,40.0,0.0,0.0,0.0,0.0,,6754731.0,0,0,0,1
2282,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Female,35-44 years,0.0,75.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754731.0,0,0,0,1
2283,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Female,45-54 years,0.0,129.0,10.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754731.0,0,0,0,1
2284,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Female,55-64 years,23.0,327.0,38.0,14.0,0.0,47.0,,6754731.0,0,0,0,1
2285,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Female,65-74 years,38.0,530.0,53.0,19.0,0.0,72.0,,6754731.0,0,0,0,1
2286,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Female,75-84 years,66.0,689.0,58.0,23.0,0.0,101.0,,6754731.0,0,0,0,1
2287,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Indiana,Female,85 years and over,103.0,1011.0,56.0,19.0,0.0,140.0,,6754731.0,0,0,0,1
2288,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Male,Under 1 year,0.0,21.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2289,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2290,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Male,5-14 years,0.0,13.0,0.0,0.0,0.0,0.0,,6754953.0,0,0,0,1
2291,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Male,15-24 years,0.0,75.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2292,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Male,25-34 years,0.0,128.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2293,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Male,35-44 years,0.0,145.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2294,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Male,45-54 years,0.0,226.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2295,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Male,55-64 years,22.0,483.0,35.0,0.0,0.0,48.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2296,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Male,65-74 years,52.0,737.0,61.0,26.0,0.0,87.0,,6754953.0,0,0,0,1
2297,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Male,75-84 years,48.0,748.0,73.0,20.0,0.0,101.0,,6754953.0,0,0,0,1
2298,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Male,85 years and over,44.0,627.0,58.0,20.0,0.0,82.0,,6754953.0,0,0,0,1
2299,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Female,Under 1 year,0.0,19.0,0.0,0.0,0.0,0.0,,6754953.0,0,0,0,1
2300,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2301,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2302,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Female,15-24 years,0.0,18.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2303,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Female,25-34 years,0.0,52.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2304,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Female,35-44 years,0.0,74.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2305,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Female,45-54 years,0.0,140.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2306,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Female,55-64 years,0.0,361.0,25.0,0.0,0.0,29.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2307,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Female,65-74 years,24.0,503.0,45.0,10.0,0.0,59.0,,6754953.0,0,0,0,1
2308,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Female,75-84 years,46.0,669.0,53.0,22.0,0.0,78.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,6754953.0,0,0,0,1
2309,3/10/2021,7/1/2020,7/31/2020,By Month,2020.0,7.0,Indiana,Female,85 years and over,75.0,935.0,64.0,19.0,0.0,120.0,,6754953.0,0,0,0,1
2310,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2311,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2312,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2313,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Male,15-24 years,0.0,13.0,0.0,0.0,0.0,0.0,,3162703.0,0,0,0,0
2314,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Male,25-34 years,0.0,27.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2315,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Male,35-44 years,0.0,30.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2316,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Male,45-54 years,0.0,64.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2317,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Male,55-64 years,0.0,203.0,15.0,0.0,0.0,15.0,,3162703.0,0,0,0,0
2318,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Male,65-74 years,0.0,292.0,17.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2319,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Male,75-84 years,0.0,377.0,25.0,0.0,0.0,26.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2320,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Male,85 years and over,0.0,381.0,43.0,0.0,0.0,43.0,,3162703.0,0,0,0,0
2321,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2322,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,3162703.0,0,0,0,0
2323,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,3162703.0,0,0,0,0
2324,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2325,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Female,25-34 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2326,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Female,35-44 years,0.0,15.0,0.0,0.0,0.0,0.0,,3162703.0,0,0,0,0
2327,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Female,45-54 years,0.0,55.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2328,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Female,55-64 years,0.0,118.0,10.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2329,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Female,65-74 years,0.0,224.0,16.0,0.0,0.0,17.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2330,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Female,75-84 years,0.0,341.0,30.0,0.0,0.0,31.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2331,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Iowa,Female,85 years and over,0.0,650.0,61.0,0.0,0.0,65.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162703.0,0,0,0,0
2332,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Male,Under 1 year,0.0,10.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2333,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2334,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2335,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Male,15-24 years,0.0,21.0,0.0,0.0,0.0,0.0,,3162980.0,0,0,0,0
2336,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Male,25-34 years,0.0,29.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2337,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Male,35-44 years,0.0,36.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2338,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Male,45-54 years,0.0,73.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2339,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Male,55-64 years,0.0,178.0,10.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2340,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Male,65-74 years,0.0,260.0,12.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2341,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Male,75-84 years,0.0,347.0,27.0,0.0,0.0,29.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2342,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Male,85 years and over,0.0,348.0,30.0,0.0,0.0,33.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2343,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2344,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,,3162980.0,0,0,0,0
2345,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,,3162980.0,0,0,0,0
2346,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Female,15-24 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2347,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Female,25-34 years,0.0,11.0,0.0,0.0,0.0,0.0,,3162980.0,0,0,0,0
2348,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Female,35-44 years,0.0,15.0,0.0,0.0,0.0,0.0,,3162980.0,0,0,0,0
2349,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Female,45-54 years,0.0,47.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2350,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Female,55-64 years,0.0,101.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2351,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Female,65-74 years,0.0,211.0,17.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2352,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Female,75-84 years,0.0,295.0,17.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2353,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Iowa,Female,85 years and over,0.0,615.0,39.0,0.0,0.0,46.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3162980.0,0,0,0,0
2354,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Iowa,Male,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3163198.0,0,0,0,0
2355,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Iowa,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3163198.0,0,0,0,0
2356,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Iowa,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3163198.0,0,0,0,0
2357,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Iowa,Male,15-24 years,0.0,16.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3163198.0,0,0,0,0
2358,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Iowa,Male,25-34 years,0.0,28.0,0.0,0.0,0.0,0.0,,3163198.0,0,0,0,0
2359,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Iowa,Male,35-44 years,0.0,32.0,0.0,0.0,0.0,0.0,,3163198.0,0,0,0,0
2360,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Iowa,Male,45-54 years,0.0,71.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3163198.0,0,0,0,0
2361,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Iowa,Male,55-64 years,0.0,185.0,15.0,0.0,0.0,16.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3163198.0,0,0,0,0
2362,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Iowa,Male,65-74 years,0.0,291.0,26.0,0.0,0.0,33.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3163198.0,0,0,0,0
2363,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Iowa,Male,75-84 years,0.0,360.0,27.0,0.0,0.0,35.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,3163198.0,0,0,0,0
