,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
4216,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,All Ages,7656.0,62285.0,6503.0,3405.0,127.0,10879.0,
4217,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,Under 1 year,0.0,285.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4218,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,0-17 years,0.0,477.0,11.0,0.0,0.0,16.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4219,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,1-4 years,0.0,56.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4220,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,5-14 years,0.0,85.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4221,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,15-24 years,10.0,343.0,0.0,0.0,0.0,16.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4222,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,18-29 years,20.0,583.0,21.0,10.0,0.0,33.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4223,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,25-34 years,41.0,666.0,37.0,20.0,0.0,59.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4224,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,30-39 years,67.0,917.0,61.0,31.0,0.0,99.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4225,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,35-44 years,84.0,1203.0,84.0,37.0,0.0,135.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4226,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,40-49 years,127.0,1616.0,130.0,57.0,0.0,202.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4227,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,45-54 years,233.0,2475.0,228.0,114.0,0.0,351.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4228,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,50-64 years,803.0,7792.0,803.0,412.0,23.0,1217.0,
4229,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,55-64 years,649.0,6272.0,659.0,336.0,19.0,991.0,
4230,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,65-74 years,1290.0,10525.0,1180.0,657.0,17.0,1829.0,
4231,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,75-84 years,1932.0,14925.0,1769.0,937.0,30.0,2793.0,
4232,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Illinois,Female,85 years and over,3416.0,25450.0,2528.0,1301.0,47.0,4690.0,
4233,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,All Ages,3331.0,20918.0,2716.0,1847.0,0.0,4201.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4234,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,Under 1 year,0.0,103.0,0.0,0.0,0.0,0.0,
4235,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,0-17 years,0.0,170.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4236,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,1-4 years,0.0,15.0,0.0,0.0,0.0,0.0,
4237,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,5-14 years,0.0,31.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4238,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,15-24 years,0.0,145.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4239,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,18-29 years,14.0,301.0,0.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4240,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,25-34 years,20.0,356.0,10.0,0.0,0.0,24.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4241,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,30-39 years,24.0,424.0,19.0,11.0,0.0,32.0,
4242,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,35-44 years,46.0,533.0,33.0,19.0,0.0,60.0,
4243,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,40-49 years,86.0,705.0,60.0,40.0,0.0,106.0,
4244,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,45-54 years,145.0,1037.0,118.0,86.0,0.0,177.0,
4245,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,50-64 years,414.0,3111.0,360.0,245.0,0.0,529.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4246,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,55-64 years,323.0,2491.0,281.0,187.0,0.0,417.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4247,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,65-74 years,766.0,4251.0,646.0,459.0,0.0,953.0,
4248,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,75-84 years,925.0,5084.0,804.0,568.0,0.0,1162.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4249,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,All Sexes,85 years and over,1100.0,6872.0,817.0,519.0,0.0,1398.0,
4250,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,All Ages,1866.0,10729.0,1560.0,1106.0,0.0,2320.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4251,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,Under 1 year,0.0,55.0,0.0,0.0,0.0,0.0,
4252,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,0-17 years,0.0,90.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4253,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4254,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,5-14 years,0.0,12.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4255,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,15-24 years,0.0,114.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4256,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,18-29 years,0.0,231.0,0.0,0.0,0.0,11.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4257,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,25-34 years,10.0,262.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4258,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,30-39 years,11.0,303.0,12.0,0.0,0.0,17.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4259,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,35-44 years,29.0,355.0,23.0,14.0,0.0,38.0,
4260,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,40-49 years,60.0,435.0,39.0,30.0,0.0,69.0,
4261,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,45-54 years,97.0,657.0,72.0,57.0,0.0,112.0,
4262,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,50-64 years,280.0,1981.0,238.0,167.0,0.0,351.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4263,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,55-64 years,221.0,1578.0,190.0,130.0,0.0,281.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4264,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,65-74 years,501.0,2464.0,401.0,294.0,0.0,608.0,
4265,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,75-84 years,538.0,2599.0,473.0,353.0,0.0,658.0,
4266,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Male,85 years and over,465.0,2626.0,391.0,253.0,0.0,603.0,
4267,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,All Ages,1465.0,10189.0,1156.0,741.0,0.0,1881.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4268,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,Under 1 year,0.0,48.0,0.0,0.0,0.0,0.0,
4269,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,0-17 years,0.0,80.0,0.0,0.0,0.0,0.0,
4270,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4271,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,5-14 years,0.0,19.0,0.0,0.0,0.0,0.0,
4272,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,15-24 years,0.0,31.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4273,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,18-29 years,0.0,70.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4274,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,25-34 years,10.0,94.0,0.0,0.0,0.0,11.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4275,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,30-39 years,13.0,121.0,0.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4276,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,35-44 years,17.0,178.0,10.0,0.0,0.0,22.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4277,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,40-49 years,26.0,270.0,21.0,10.0,0.0,37.0,
4278,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,45-54 years,48.0,380.0,46.0,29.0,0.0,65.0,
4279,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,50-64 years,134.0,1130.0,122.0,78.0,0.0,178.0,
4280,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,55-64 years,102.0,913.0,91.0,57.0,0.0,136.0,
4281,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,65-74 years,265.0,1787.0,245.0,165.0,0.0,345.0,
4282,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,75-84 years,387.0,2485.0,331.0,215.0,0.0,504.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4283,3/10/2021,1/1/2021,3/6/2021,By Year,2021.0,,Illinois,Female,85 years and over,635.0,4246.0,426.0,266.0,0.0,795.0,
4284,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,All Ages,9448.0,78192.0,8734.0,4397.0,177.0,13956.0,
4285,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,Under 1 year,0.0,484.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4286,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,0-17 years,0.0,824.0,0.0,0.0,0.0,17.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4287,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,1-4 years,0.0,81.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4288,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,5-14 years,0.0,141.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4289,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,15-24 years,0.0,890.0,13.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4290,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,18-29 years,16.0,1567.0,26.0,0.0,0.0,36.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4291,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,25-34 years,27.0,1764.0,39.0,12.0,0.0,57.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4292,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,30-39 years,54.0,2001.0,62.0,25.0,0.0,98.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4293,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,35-44 years,95.0,2276.0,123.0,53.0,0.0,170.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4294,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,40-49 years,159.0,2990.0,215.0,89.0,0.0,293.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4295,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,45-54 years,261.0,4271.0,352.0,142.0,14.0,485.0,
4296,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,50-64 years,1038.0,12811.0,1288.0,568.0,33.0,1790.0,
4297,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,55-64 years,878.0,10286.0,1066.0,479.0,26.0,1490.0,
4298,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,65-74 years,1856.0,15817.0,1982.0,1004.0,33.0,2866.0,
4299,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,75-84 years,2807.0,19383.0,2611.0,1401.0,46.0,4060.0,
4300,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,All Sexes,85 years and over,3513.0,22799.0,2542.0,1304.0,46.0,4796.0,
4301,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,All Ages,4827.0,40174.0,4700.0,2459.0,79.0,7143.0,
4302,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,Under 1 year,0.0,249.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4303,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,0-17 years,0.0,463.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4304,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,1-4 years,0.0,45.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4305,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,5-14 years,0.0,81.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4306,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,15-24 years,0.0,664.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4307,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,18-29 years,0.0,1127.0,13.0,0.0,0.0,17.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4308,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,25-34 years,19.0,1222.0,26.0,10.0,0.0,36.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4309,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,30-39 years,31.0,1357.0,38.0,15.0,0.0,57.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4310,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,35-44 years,56.0,1489.0,72.0,31.0,0.0,99.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4311,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,40-49 years,97.0,1875.0,121.0,50.0,0.0,173.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4312,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,45-54 years,155.0,2655.0,196.0,80.0,0.0,278.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4313,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,50-64 years,637.0,7814.0,730.0,339.0,16.0,1043.0,
4314,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,55-64 years,541.0,6231.0,604.0,286.0,14.0,872.0,
4315,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,65-74 years,1102.0,9017.0,1151.0,608.0,16.0,1660.0,
4316,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,75-84 years,1546.0,9933.0,1473.0,815.0,24.0,2226.0,
4317,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Male,85 years and over,1403.0,8588.0,1169.0,629.0,14.0,1957.0,
4318,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Female,All Ages,4621.0,38018.0,4034.0,1938.0,98.0,6813.0,
4319,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Female,Under 1 year,0.0,235.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
4320,3/10/2021,1/1/2020,12/31/2020,By Year,2020.0,,Indiana,Female,0-17 years,0.0,361.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
