,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
915,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kansas,Female,65-74 years,348.0,2916.0,302.0,152.0,12.0,510.0,
916,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kansas,Female,75-84 years,530.0,4091.0,413.0,227.0,19.0,735.0,
917,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kansas,Female,85 years and over,986.0,7222.0,635.0,319.0,16.0,1318.0,
918,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,All Ages,6278.0,63352.0,7261.0,3116.0,151.0,10567.0,
919,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,Under 1 year,0.0,302.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
920,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,0-17 years,0.0,542.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
921,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,1-4 years,0.0,46.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
922,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,5-14 years,0.0,95.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
923,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,15-24 years,0.0,675.0,11.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
924,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,18-29 years,0.0,1180.0,20.0,0.0,0.0,24.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
925,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,25-34 years,15.0,1403.0,39.0,0.0,0.0,47.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
926,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,30-39 years,30.0,1896.0,73.0,20.0,0.0,86.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
927,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,35-44 years,62.0,2367.0,130.0,39.0,0.0,156.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
928,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,40-49 years,102.0,2943.0,199.0,51.0,0.0,258.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
929,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,45-54 years,197.0,4162.0,322.0,93.0,12.0,438.0,
930,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,50-64 years,808.0,12007.0,1205.0,436.0,39.0,1613.0,
931,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,55-64 years,669.0,9518.0,998.0,368.0,33.0,1329.0,
932,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,65-74 years,1437.0,13789.0,1798.0,807.0,39.0,2464.0,
933,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,75-84 years,1850.0,15585.0,2142.0,971.0,30.0,3050.0,
934,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,All Sexes,85 years and over,2047.0,15410.0,1816.0,829.0,28.0,3062.0,
935,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,All Ages,3119.0,32955.0,3876.0,1696.0,72.0,5367.0,
936,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,Under 1 year,0.0,178.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
937,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,0-17 years,0.0,332.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
938,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,1-4 years,0.0,27.0,0.0,0.0,0.0,0.0,
939,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,5-14 years,0.0,51.0,0.0,0.0,0.0,0.0,
940,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,15-24 years,0.0,489.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
941,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,18-29 years,0.0,822.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
942,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,25-34 years,0.0,957.0,20.0,0.0,0.0,25.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
943,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,30-39 years,20.0,1291.0,43.0,12.0,0.0,52.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
944,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,35-44 years,43.0,1574.0,75.0,26.0,0.0,93.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
945,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,40-49 years,69.0,1852.0,116.0,33.0,0.0,155.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
946,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,45-54 years,118.0,2552.0,184.0,55.0,0.0,253.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
947,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,50-64 years,459.0,7256.0,693.0,250.0,21.0,921.0,
948,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,55-64 years,380.0,5725.0,577.0,211.0,17.0,761.0,
949,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,65-74 years,849.0,7790.0,1044.0,493.0,19.0,1417.0,
950,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,75-84 years,955.0,7862.0,1163.0,534.0,16.0,1600.0,
951,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Male,85 years and over,766.0,5750.0,806.0,374.0,12.0,1210.0,
952,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,All Ages,3159.0,30397.0,3385.0,1420.0,79.0,5200.0,
953,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,Under 1 year,0.0,124.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
954,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,0-17 years,0.0,210.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
955,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,1-4 years,0.0,19.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
956,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,5-14 years,0.0,44.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
957,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,15-24 years,0.0,186.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
958,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,18-29 years,0.0,358.0,11.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
959,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,25-34 years,0.0,446.0,19.0,0.0,0.0,22.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
960,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,30-39 years,10.0,605.0,30.0,0.0,0.0,34.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
961,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,35-44 years,19.0,793.0,55.0,13.0,0.0,63.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
962,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,40-49 years,33.0,1091.0,83.0,18.0,0.0,103.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
963,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,45-54 years,79.0,1610.0,138.0,38.0,0.0,185.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
964,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,50-64 years,349.0,4751.0,512.0,186.0,18.0,692.0,
965,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,55-64 years,289.0,3793.0,421.0,157.0,16.0,568.0,
966,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,65-74 years,588.0,5999.0,754.0,314.0,20.0,1047.0,
967,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,75-84 years,895.0,7723.0,979.0,437.0,14.0,1450.0,
968,3/10/2021,1/1/2020,3/6/2021,By Total,,,Kentucky,Female,85 years and over,1281.0,9660.0,1010.0,455.0,16.0,1852.0,
969,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,All Ages,8570.0,63956.0,6785.0,4378.0,97.0,11067.0,
970,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,Under 1 year,0.0,422.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
971,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,0-17 years,0.0,745.0,17.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
972,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,1-4 years,0.0,76.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
973,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,5-14 years,0.0,126.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
974,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,15-24 years,15.0,805.0,19.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
975,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,18-29 years,31.0,1417.0,46.0,19.0,0.0,59.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
976,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,25-34 years,59.0,1650.0,61.0,30.0,0.0,92.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
977,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,30-39 years,107.0,2031.0,95.0,59.0,0.0,150.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
978,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,35-44 years,163.0,2383.0,142.0,86.0,0.0,224.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
979,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,40-49 years,263.0,2932.0,187.0,119.0,0.0,336.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
980,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,45-54 years,429.0,4050.0,311.0,206.0,14.0,548.0,
981,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,50-64 years,1458.0,11950.0,1180.0,754.0,25.0,1906.0,
982,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,55-64 years,1195.0,9563.0,977.0,622.0,16.0,1563.0,
983,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,65-74 years,2149.0,14087.0,1739.0,1154.0,21.0,2752.0,
984,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,75-84 years,2509.0,15396.0,1913.0,1280.0,20.0,3161.0,
985,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,All Sexes,85 years and over,2044.0,15398.0,1608.0,993.0,16.0,2675.0,
986,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,All Ages,4646.0,33750.0,3712.0,2435.0,41.0,5960.0,
987,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,Under 1 year,0.0,231.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
988,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,0-17 years,0.0,442.0,0.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
989,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,1-4 years,0.0,46.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
990,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,5-14 years,0.0,80.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
991,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,15-24 years,11.0,584.0,10.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
992,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,18-29 years,19.0,1031.0,23.0,0.0,0.0,34.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
993,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,25-34 years,34.0,1134.0,32.0,16.0,0.0,51.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
994,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,30-39 years,60.0,1350.0,53.0,32.0,0.0,84.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
995,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,35-44 years,87.0,1563.0,80.0,50.0,0.0,119.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
996,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,40-49 years,153.0,1872.0,107.0,72.0,0.0,190.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
997,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,45-54 years,263.0,2497.0,172.0,127.0,0.0,313.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
998,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,50-64 years,849.0,7188.0,675.0,441.0,11.0,1093.0,
999,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,55-64 years,688.0,5748.0,564.0,357.0,0.0,902.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1000,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,65-74 years,1290.0,8104.0,1042.0,696.0,12.0,1646.0,
1001,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,75-84 years,1360.0,7838.0,1060.0,714.0,0.0,1713.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1002,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Male,85 years and over,909.0,5925.0,743.0,472.0,0.0,1185.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1003,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,All Ages,3924.0,30206.0,3073.0,1943.0,56.0,5107.0,
1004,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,Under 1 year,0.0,191.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1005,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,0-17 years,0.0,303.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1006,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,1-4 years,0.0,30.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1007,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,5-14 years,0.0,46.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1008,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,15-24 years,0.0,221.0,0.0,0.0,0.0,10.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1009,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,18-29 years,12.0,386.0,23.0,11.0,0.0,25.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1010,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,25-34 years,25.0,516.0,29.0,14.0,0.0,41.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1011,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,30-39 years,47.0,681.0,42.0,27.0,0.0,66.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1012,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,35-44 years,76.0,820.0,62.0,36.0,0.0,105.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1013,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,40-49 years,110.0,1060.0,80.0,47.0,0.0,146.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1014,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,45-54 years,166.0,1553.0,139.0,79.0,0.0,235.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1015,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,50-64 years,609.0,4762.0,505.0,313.0,14.0,813.0,
1016,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,55-64 years,507.0,3815.0,413.0,265.0,0.0,661.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
1017,3/10/2021,1/1/2020,3/6/2021,By Total,,,Louisiana,Female,65-74 years,859.0,5983.0,697.0,458.0,0.0,1106.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
